Country,Region,Year,GDP_pp
Seychelles,Sub-Saharan Africa,1976-01-01,8406.3
Seychelles,Sub-Saharan Africa,1981-01-01,9381.28
Seychelles,Sub-Saharan Africa,1986-01-01,9978.49
Seychelles,Sub-Saharan Africa,1991-01-01,12142.19
Seychelles,Sub-Saharan Africa,1996-01-01,14287.01
Seychelles,Sub-Saharan Africa,2001-01-01,14825.29
Seychelles,Sub-Saharan Africa,2006-01-01,15216.82
Seychelles,Sub-Saharan Africa,2011-01-01,16965.42
Sierra Leone,Sub-Saharan Africa,1901-01-01,742.62
Sierra Leone,Sub-Saharan Africa,1906-01-01,760.2
Sierra Leone,Sub-Saharan Africa,1911-01-01,778.19
Sierra Leone,Sub-Saharan Africa,1916-01-01,788.94
Sierra Leone,Sub-Saharan Africa,1921-01-01,794.69
Sierra Leone,Sub-Saharan Africa,1926-01-01,800.48
Sierra Leone,Sub-Saharan Africa,1931-01-01,806.31
Sierra Leone,Sub-Saharan Africa,1936-01-01,812.19
Sierra Leone,Sub-Saharan Africa,1941-01-01,818.11
Sierra Leone,Sub-Saharan Africa,1946-01-01,824.08
Sierra Leone,Sub-Saharan Africa,1951-01-01,864.62
Sierra Leone,Sub-Saharan Africa,1956-01-01,981.97
Sierra Leone,Sub-Saharan Africa,1961-01-01,1084.2
Sierra Leone,Sub-Saharan Africa,1966-01-01,1232.61
Sierra Leone,Sub-Saharan Africa,1971-01-01,1390.7
Sierra Leone,Sub-Saharan Africa,1976-01-01,1353.94
Sierra Leone,Sub-Saharan Africa,1981-01-01,1470.35
Sierra Leone,Sub-Saharan Africa,1986-01-01,1258.36
Sierra Leone,Sub-Saharan Africa,1991-01-01,1162.26
Sierra Leone,Sub-Saharan Africa,1996-01-01,719.36
Sierra Leone,Sub-Saharan Africa,2001-01-01,578.72
Sierra Leone,Sub-Saharan Africa,2006-01-01,798.84
Sierra Leone,Sub-Saharan Africa,2011-01-01,919.14
Singapore,Asia,1901-01-01,2402.4
Singapore,Asia,1906-01-01,2349.06
Singapore,Asia,1911-01-01,2420.61
Singapore,Asia,1916-01-01,1805.95
Singapore,Asia,1921-01-01,2158.63
Singapore,Asia,1926-01-01,2656.8
Singapore,Asia,1931-01-01,2221.66
Singapore,Asia,1936-01-01,3611.6
Singapore,Asia,1941-01-01,3805.79
Singapore,Asia,1946-01-01,3651.76
Singapore,Asia,1951-01-01,3331.42
Singapore,Asia,1956-01-01,3204.49
Singapore,Asia,1961-01-01,3782.96
Singapore,Asia,1966-01-01,4527.16
Singapore,Asia,1971-01-01,7704.6
Singapore,Asia,1976-01-01,10537.03
Singapore,Asia,1981-01-01,14781.26
Singapore,Asia,1986-01-01,17417.21
Singapore,Asia,1991-01-01,23983.76
Singapore,Asia,1996-01-01,31934.8
Singapore,Asia,2001-01-01,34910.71
Singapore,Asia,2006-01-01,43217.57
Singapore,Asia,2011-01-01,49587.16
Slovak Republic,Europe,1901-01-01,2473.55
Slovak Republic,Europe,1906-01-01,2654.32
Slovak Republic,Europe,1911-01-01,2856.72
Slovak Republic,Europe,1916-01-01,2855.47
Slovak Republic,Europe,1921-01-01,2940.51
Slovak Republic,Europe,1926-01-01,3632.7
Slovak Republic,Europe,1931-01-01,3961.86
Slovak Republic,Europe,1936-01-01,3665.52
Slovak Republic,Europe,1941-01-01,4168.35
Slovak Republic,Europe,1946-01-01,4301.83
Slovak Republic,Europe,1951-01-01,4970.41
Slovak Republic,Europe,1956-01-01,5797.5
Slovak Republic,Europe,1961-01-01,7424.43
Slovak Republic,Europe,1966-01-01,8097.45
Slovak Republic,Europe,1971-01-01,9391.97
Slovak Republic,Europe,1976-01-01,10524.37
Slovak Republic,Europe,1981-01-01,11160.97
Slovak Republic,Europe,1986-01-01,11999.9
Slovak Republic,Europe,1991-01-01,10215.84
Slovak Republic,Europe,1996-01-01,11482.63
Slovak Republic,Europe,2001-01-01,13098.91
Slovak Republic,Europe,2006-01-01,17175.13
Slovak Republic,Europe,2011-01-01,20382.43
Slovenia,Europe,1901-01-01,2666.93
Slovenia,Europe,1906-01-01,2886.88
Slovenia,Europe,1911-01-01,3075.86
Slovenia,Europe,1916-01-01,3043.61
Slovenia,Europe,1921-01-01,3030.67
Slovenia,Europe,1926-01-01,3676.61
Slovenia,Europe,1931-01-01,3669.07
Slovenia,Europe,1936-01-01,3696.15
Slovenia,Europe,1941-01-01,4036.57
Slovenia,Europe,1946-01-01,3862.19
Slovenia,Europe,1951-01-01,4630.53
Slovenia,Europe,1956-01-01,5068.95
Slovenia,Europe,1961-01-01,7338.11
Slovenia,Europe,1966-01-01,9327.26
Slovenia,Europe,1971-01-01,12079.69
Slovenia,Europe,1976-01-01,14373.88
Slovenia,Europe,1981-01-01,17851.52
Slovenia,Europe,1986-01-01,18979.17
Slovenia,Europe,1991-01-01,15100.59
Slovenia,Europe,1996-01-01,16392.55
Slovenia,Europe,2001-01-01,19966.89
Slovenia,Europe,2006-01-01,24279.53
Slovenia,Europe,2011-01-01,24624.3
Solomon Islands,Australia and Oceania,1901-01-01,509.54
Solomon Islands,Australia and Oceania,1906-01-01,518.2
Solomon Islands,Australia and Oceania,1911-01-01,527.0
Solomon Islands,Australia and Oceania,1916-01-01,557.76
Solomon Islands,Australia and Oceania,1921-01-01,606.22
Solomon Islands,Australia and Oceania,1926-01-01,658.88
Solomon Islands,Australia and Oceania,1931-01-01,716.12
Solomon Islands,Australia and Oceania,1936-01-01,778.33
Solomon Islands,Australia and Oceania,1941-01-01,845.95
Solomon Islands,Australia and Oceania,1946-01-01,919.44
Solomon Islands,Australia and Oceania,1951-01-01,999.32
Solomon Islands,Australia and Oceania,1956-01-01,1086.13
Solomon Islands,Australia and Oceania,1961-01-01,1180.49
Solomon Islands,Australia and Oceania,1966-01-01,1283.04
Solomon Islands,Australia and Oceania,1971-01-01,1251.52
Solomon Islands,Australia and Oceania,1976-01-01,1057.78
Solomon Islands,Australia and Oceania,1981-01-01,1477.18
Solomon Islands,Australia and Oceania,1986-01-01,1792.38
Solomon Islands,Australia and Oceania,1991-01-01,1926.76
Solomon Islands,Australia and Oceania,1996-01-01,2350.19
Solomon Islands,Australia and Oceania,2001-01-01,1597.23
Solomon Islands,Australia and Oceania,2006-01-01,1739.52
Solomon Islands,Australia and Oceania,2011-01-01,1964.07
Somalia,"Middle East, North Africa, and Greater Arabia",1901-01-01,728.66
Somalia,"Middle East, North Africa, and Greater Arabia",1906-01-01,745.9
Somalia,"Middle East, North Africa, and Greater Arabia",1911-01-01,763.55
Somalia,"Middle East, North Africa, and Greater Arabia",1916-01-01,792.06
Somalia,"Middle East, North Africa, and Greater Arabia",1921-01-01,828.92
Somalia,"Middle East, North Africa, and Greater Arabia",1926-01-01,867.5
Somalia,"Middle East, North Africa, and Greater Arabia",1931-01-01,907.88
Somalia,"Middle East, North Africa, and Greater Arabia",1936-01-01,950.13
Somalia,"Middle East, North Africa, and Greater Arabia",1941-01-01,994.36
Somalia,"Middle East, North Africa, and Greater Arabia",1946-01-01,1040.64
Somalia,"Middle East, North Africa, and Greater Arabia",1951-01-01,1121.11
Somalia,"Middle East, North Africa, and Greater Arabia",1956-01-01,1236.83
Somalia,"Middle East, North Africa, and Greater Arabia",1961-01-01,1339.27
Somalia,"Middle East, North Africa, and Greater Arabia",1966-01-01,1241.97
Somalia,"Middle East, North Africa, and Greater Arabia",1971-01-01,1165.65
Somalia,"Middle East, North Africa, and Greater Arabia",1976-01-01,1191.53
Somalia,"Middle East, North Africa, and Greater Arabia",1981-01-01,1136.58
Somalia,"Middle East, North Africa, and Greater Arabia",1986-01-01,1075.7
Somalia,"Middle East, North Africa, and Greater Arabia",1991-01-01,1030.38
Somalia,"Middle East, North Africa, and Greater Arabia",1996-01-01,956.1
Somalia,"Middle East, North Africa, and Greater Arabia",2001-01-01,868.92
Somalia,"Middle East, North Africa, and Greater Arabia",2006-01-01,934.38
Somalia,"Middle East, North Africa, and Greater Arabia",2011-01-01,949.76
South Africa,Sub-Saharan Africa,1901-01-01,2494.07
South Africa,Sub-Saharan Africa,1906-01-01,2687.47
South Africa,Sub-Saharan Africa,1911-01-01,2895.87
South Africa,Sub-Saharan Africa,1916-01-01,2337.68
South Africa,Sub-Saharan Africa,1921-01-01,2172.74
South Africa,Sub-Saharan Africa,1926-01-01,2751.35
South Africa,Sub-Saharan Africa,1931-01-01,2600.07
South Africa,Sub-Saharan Africa,1936-01-01,3837.86
South Africa,Sub-Saharan Africa,1941-01-01,4285.57
South Africa,Sub-Saharan Africa,1946-01-01,4538.22
South Africa,Sub-Saharan Africa,1951-01-01,4689.81
South Africa,Sub-Saharan Africa,1956-01-01,5370.01
South Africa,Sub-Saharan Africa,1961-01-01,5582.3
South Africa,Sub-Saharan Africa,1966-01-01,6773.61
South Africa,Sub-Saharan Africa,1971-01-01,7817.81
South Africa,Sub-Saharan Africa,1976-01-01,8211.03
South Africa,Sub-Saharan Africa,1981-01-01,8826.14
South Africa,Sub-Saharan Africa,1986-01-01,7859.35
South Africa,Sub-Saharan Africa,1991-01-01,7545.41
South Africa,Sub-Saharan Africa,1996-01-01,7454.42
South Africa,Sub-Saharan Africa,2001-01-01,7520.72
South Africa,Sub-Saharan Africa,2006-01-01,8857.05
South Africa,Sub-Saharan Africa,2011-01-01,9530.26
South Sudan,Sub-Saharan Africa,1901-01-01,711.75
South Sudan,Sub-Saharan Africa,1906-01-01,728.6
South Sudan,Sub-Saharan Africa,1911-01-01,745.84
South Sudan,Sub-Saharan Africa,1916-01-01,798.66
South Sudan,Sub-Saharan Africa,1921-01-01,881.29
South Sudan,Sub-Saharan Africa,1926-01-01,972.46
South Sudan,Sub-Saharan Africa,1931-01-01,1073.07
South Sudan,Sub-Saharan Africa,1936-01-01,1184.09
South Sudan,Sub-Saharan Africa,1941-01-01,1306.59
South Sudan,Sub-Saharan Africa,1946-01-01,1441.76
South Sudan,Sub-Saharan Africa,1951-01-01,1590.6
South Sudan,Sub-Saharan Africa,1956-01-01,1854.12
South Sudan,Sub-Saharan Africa,1961-01-01,1892.73
South Sudan,Sub-Saharan Africa,1966-01-01,1799.12
South Sudan,Sub-Saharan Africa,1971-01-01,1754.25
South Sudan,Sub-Saharan Africa,1976-01-01,1984.28
South Sudan,Sub-Saharan Africa,1981-01-01,1748.56
South Sudan,Sub-Saharan Africa,1986-01-01,1516.68
South Sudan,Sub-Saharan Africa,1991-01-01,1466.43
South Sudan,Sub-Saharan Africa,1996-01-01,1532.21
South Sudan,Sub-Saharan Africa,2001-01-01,1943.24
South Sudan,Sub-Saharan Africa,2006-01-01,2425.17
South Sudan,Sub-Saharan Africa,2011-01-01,3198.48
Spain,Europe,1901-01-01,2848.79
Spain,Europe,1906-01-01,2774.32
Spain,Europe,1911-01-01,3022.91
Spain,Europe,1916-01-01,3166.83
Spain,Europe,1921-01-01,3315.45
Spain,Europe,1926-01-01,3621.9
Spain,Europe,1931-01-01,3789.68
Spain,Europe,1936-01-01,2980.4
Spain,Europe,1941-01-01,3041.43
Spain,Europe,1946-01-01,3265.09
Spain,Europe,1951-01-01,3576.32
Spain,Europe,1956-01-01,4462.54
Spain,Europe,1961-01-01,5149.13
Spain,Europe,1966-01-01,7582.37
Spain,Europe,1971-01-01,9918.21
Spain,Europe,1976-01-01,12886.57
Spain,Europe,1981-01-01,13765.39
Spain,Europe,1986-01-01,14982.65
Spain,Europe,1991-01-01,18472.91
Spain,Europe,1996-01-01,19709.87
Spain,Europe,2001-01-01,24221.8
Spain,Europe,2006-01-01,27949.67
Spain,Europe,2011-01-01,26860.77
Sri Lanka,Asia,1901-01-01,983.09
Sri Lanka,Asia,1906-01-01,982.0
Sri Lanka,Asia,1911-01-01,957.04
Sri Lanka,Asia,1916-01-01,967.28
Sri Lanka,Asia,1921-01-01,873.58
Sri Lanka,Asia,1926-01-01,1044.63
Sri Lanka,Asia,1931-01-01,992.24
Sri Lanka,Asia,1936-01-01,968.98
Sri Lanka,Asia,1941-01-01,1053.03
Sri Lanka,Asia,1946-01-01,866.43
Sri Lanka,Asia,1951-01-01,1066.73
Sri Lanka,Asia,1956-01-01,1084.42
Sri Lanka,Asia,1961-01-01,1064.79
Sri Lanka,Asia,1966-01-01,1064.71
Sri Lanka,Asia,1971-01-01,1210.75
Sri Lanka,Asia,1976-01-01,1287.13
Sri Lanka,Asia,1981-01-01,1595.28
Sri Lanka,Asia,1986-01-01,1885.81
Sri Lanka,Asia,1991-01-01,2088.24
Sri Lanka,Asia,1996-01-01,2529.76
Sri Lanka,Asia,2001-01-01,2925.52
Sri Lanka,Asia,2006-01-01,3718.75
Sri Lanka,Asia,2011-01-01,4903.73
Sudan,Sub-Saharan Africa,1901-01-01,708.07
Sudan,Sub-Saharan Africa,1906-01-01,724.83
Sudan,Sub-Saharan Africa,1911-01-01,741.98
Sudan,Sub-Saharan Africa,1916-01-01,794.53
Sudan,Sub-Saharan Africa,1921-01-01,876.73
Sudan,Sub-Saharan Africa,1926-01-01,967.43
Sudan,Sub-Saharan Africa,1931-01-01,1067.52
Sudan,Sub-Saharan Africa,1936-01-01,1177.96
Sudan,Sub-Saharan Africa,1941-01-01,1299.83
Sudan,Sub-Saharan Africa,1946-01-01,1434.3
Sudan,Sub-Saharan Africa,1951-01-01,1582.37
Sudan,Sub-Saharan Africa,1956-01-01,1844.53
Sudan,Sub-Saharan Africa,1961-01-01,1882.94
Sudan,Sub-Saharan Africa,1966-01-01,1789.81
Sudan,Sub-Saharan Africa,1971-01-01,1745.17
Sudan,Sub-Saharan Africa,1976-01-01,1974.01
Sudan,Sub-Saharan Africa,1981-01-01,1739.51
Sudan,Sub-Saharan Africa,1986-01-01,1508.83
Sudan,Sub-Saharan Africa,1991-01-01,1458.84
Sudan,Sub-Saharan Africa,1996-01-01,1524.29
Sudan,Sub-Saharan Africa,2001-01-01,1933.19
Sudan,Sub-Saharan Africa,2006-01-01,2387.38
Sudan,Sub-Saharan Africa,2011-01-01,3131.3
Suriname,South America,1901-01-01,1711.88
Suriname,South America,1906-01-01,1769.2
Suriname,South America,1911-01-01,1828.43
Suriname,South America,1916-01-01,1936.68
Suriname,South America,1921-01-01,2085.26
Suriname,South America,1926-01-01,2245.23
Suriname,South America,1931-01-01,2417.47
Suriname,South America,1936-01-01,2602.93
Suriname,South America,1941-01-01,2802.62
Suriname,South America,1946-01-01,3017.62
Suriname,South America,1951-01-01,3272.26
Suriname,South America,1956-01-01,3650.53
Suriname,South America,1961-01-01,4072.52
Suriname,South America,1966-01-01,4543.3
Suriname,South America,1971-01-01,5250.97
Suriname,South America,1976-01-01,5953.52
Suriname,South America,1981-01-01,6417.63
Suriname,South America,1986-01-01,6009.13
Suriname,South America,1991-01-01,5962.17
Suriname,South America,1996-01-01,5520.94
Suriname,South America,2001-01-01,5962.11
Suriname,South America,2006-01-01,7564.49
Suriname,South America,2011-01-01,8711.0
Swaziland,Sub-Saharan Africa,1901-01-01,604.8
Swaziland,Sub-Saharan Africa,1906-01-01,619.11
Swaziland,Sub-Saharan Africa,1911-01-01,633.76
Swaziland,Sub-Saharan Africa,1916-01-01,668.58
Swaziland,Sub-Saharan Africa,1921-01-01,719.6
Swaziland,Sub-Saharan Africa,1926-01-01,774.52
Swaziland,Sub-Saharan Africa,1931-01-01,833.62
Swaziland,Sub-Saharan Africa,1936-01-01,897.24
Swaziland,Sub-Saharan Africa,1941-01-01,965.71
Swaziland,Sub-Saharan Africa,1946-01-01,1039.41
Swaziland,Sub-Saharan Africa,1951-01-01,1139.3
Swaziland,Sub-Saharan Africa,1956-01-01,1228.31
Swaziland,Sub-Saharan Africa,1961-01-01,1571.42
Swaziland,Sub-Saharan Africa,1966-01-01,2448.89
Swaziland,Sub-Saharan Africa,1971-01-01,3080.01
Swaziland,Sub-Saharan Africa,1976-01-01,3778.83
Swaziland,Sub-Saharan Africa,1981-01-01,3793.14
Swaziland,Sub-Saharan Africa,1986-01-01,3813.04
Swaziland,Sub-Saharan Africa,1991-01-01,3646.2
Swaziland,Sub-Saharan Africa,1996-01-01,3821.06
Swaziland,Sub-Saharan Africa,2001-01-01,4046.53
Swaziland,Sub-Saharan Africa,2006-01-01,4460.09
Swaziland,Sub-Saharan Africa,2011-01-01,5115.89
Sweden,Europe,1901-01-01,3053.18
Sweden,Europe,1906-01-01,3433.71
Sweden,Europe,1911-01-01,3723.69
Sweden,Europe,1916-01-01,4579.58
Sweden,Europe,1921-01-01,4071.03
Sweden,Europe,1926-01-01,5158.37
Sweden,Europe,1931-01-01,5899.28
Sweden,Europe,1936-01-01,6629.55
Sweden,Europe,1941-01-01,6731.41
Sweden,Europe,1946-01-01,8065.56
Sweden,Europe,1951-01-01,9546.98
Sweden,Europe,1956-01-01,10896.49
Sweden,Europe,1961-01-01,12720.69
Sweden,Europe,1966-01-01,15224.85
Sweden,Europe,1971-01-01,17592.18
Sweden,Europe,1976-01-01,20006.2
Sweden,Europe,1981-01-01,20359.37
Sweden,Europe,1986-01-01,22895.77
Sweden,Europe,1991-01-01,23258.4
Sweden,Europe,1996-01-01,24898.7
Sweden,Europe,2001-01-01,28906.77
Sweden,Europe,2006-01-01,33211.45
Sweden,Europe,2011-01-01,34326.68
Switzerland,Europe,1901-01-01,5729.43
Switzerland,Europe,1906-01-01,6434.66
Switzerland,Europe,1911-01-01,6697.87
Switzerland,Europe,1916-01-01,6543.2
Switzerland,Europe,1921-01-01,6438.49
Switzerland,Europe,1926-01-01,8607.39
Switzerland,Europe,1931-01-01,9092.53
Switzerland,Europe,1936-01-01,9039.73
Switzerland,Europe,1941-01-01,9657.3
Switzerland,Europe,1946-01-01,12516.48
Switzerland,Europe,1951-01-01,14816.9
Switzerland,Europe,1956-01-01,17501.93
Switzerland,Europe,1961-01-01,20041.22
Switzerland,Europe,1966-01-01,22533.04
Switzerland,Europe,1971-01-01,26593.27
Switzerland,Europe,1976-01-01,26270.87
Switzerland,Europe,1981-01-01,29003.27
Switzerland,Europe,1986-01-01,30273.42
Switzerland,Europe,1991-01-01,32207.74
Switzerland,Europe,1996-01-01,31589.72
Switzerland,Europe,2001-01-01,34569.38
Switzerland,Europe,2006-01-01,36635.17
Switzerland,Europe,2011-01-01,37536.64
Syria,"Middle East, North Africa, and Greater Arabia",1901-01-01,1359.19
Syria,"Middle East, North Africa, and Greater Arabia",1906-01-01,1410.54
Syria,"Middle East, North Africa, and Greater Arabia",1911-01-01,1463.84
Syria,"Middle East, North Africa, and Greater Arabia",1916-01-01,1494.67
Syria,"Middle East, North Africa, and Greater Arabia",1921-01-01,1509.71
Syria,"Middle East, North Africa, and Greater Arabia",1926-01-01,1524.91
Syria,"Middle East, North Africa, and Greater Arabia",1931-01-01,1540.26
Syria,"Middle East, North Africa, and Greater Arabia",1936-01-01,1555.76
Syria,"Middle East, North Africa, and Greater Arabia",1941-01-01,1571.42
Syria,"Middle East, North Africa, and Greater Arabia",1946-01-01,1587.23
Syria,"Middle East, North Africa, and Greater Arabia",1951-01-01,1497.54
Syria,"Middle East, North Africa, and Greater Arabia",1956-01-01,2270.14
Syria,"Middle East, North Africa, and Greater Arabia",1961-01-01,2006.2
Syria,"Middle East, North Africa, and Greater Arabia",1966-01-01,1944.51
Syria,"Middle East, North Africa, and Greater Arabia",1971-01-01,2278.41
Syria,"Middle East, North Africa, and Greater Arabia",1976-01-01,3543.93
Syria,"Middle East, North Africa, and Greater Arabia",1981-01-01,3998.76
Syria,"Middle East, North Africa, and Greater Arabia",1986-01-01,3277.18
Syria,"Middle East, North Africa, and Greater Arabia",1991-01-01,3282.53
Syria,"Middle East, North Africa, and Greater Arabia",1996-01-01,4066.08
Syria,"Middle East, North Africa, and Greater Arabia",2001-01-01,3960.42
Syria,"Middle East, North Africa, and Greater Arabia",2006-01-01,4160.52
Syria,"Middle East, North Africa, and Greater Arabia",2011-01-01,4520.0
Taiwan,Asia,1901-01-01,964.42
Taiwan,Asia,1906-01-01,937.87
Taiwan,Asia,1911-01-01,1130.54
Taiwan,Asia,1916-01-01,1266.57
Taiwan,Asia,1921-01-01,1442.0
Taiwan,Asia,1926-01-01,1783.1
Taiwan,Asia,1931-01-01,1821.29
Taiwan,Asia,1936-01-01,1981.77
Taiwan,Asia,1941-01-01,1597.53
Taiwan,Asia,1946-01-01,680.07
Taiwan,Asia,1951-01-01,1359.37
Taiwan,Asia,1956-01-01,1737.37
Taiwan,Asia,1961-01-01,2048.42
Taiwan,Asia,1966-01-01,2821.25
Taiwan,Asia,1971-01-01,4141.44
Taiwan,Asia,1976-01-01,5754.32
Taiwan,Asia,1981-01-01,7980.42
Taiwan,Asia,1986-01-01,10624.06
Taiwan,Asia,1991-01-01,14989.71
Taiwan,Asia,1996-01-01,19754.06
Taiwan,Asia,2001-01-01,22768.46
Taiwan,Asia,2006-01-01,27358.9
Taiwan,Asia,2011-01-01,32559.99
Tajikistan,Asia,1901-01-01,985.44
Tajikistan,Asia,1906-01-01,928.87
Tajikistan,Asia,1911-01-01,993.61
Tajikistan,Asia,1916-01-01,981.43
Tajikistan,Asia,1921-01-01,416.28
Tajikistan,Asia,1926-01-01,985.33
Tajikistan,Asia,1931-01-01,1146.9
Tajikistan,Asia,1936-01-01,1555.73
Tajikistan,Asia,1941-01-01,1637.18
Tajikistan,Asia,1946-01-01,1483.16
Tajikistan,Asia,1951-01-01,2166.17
Tajikistan,Asia,1956-01-01,2742.07
Tajikistan,Asia,1961-01-01,3140.47
Tajikistan,Asia,1966-01-01,3681.43
Tajikistan,Asia,1971-01-01,4343.22
Tajikistan,Asia,1976-01-01,4506.4
Tajikistan,Asia,1981-01-01,3993.98
Tajikistan,Asia,1986-01-01,3768.27
Tajikistan,Asia,1991-01-01,3006.97
Tajikistan,Asia,1996-01-01,899.28
Tajikistan,Asia,2001-01-01,1080.51
Tajikistan,Asia,2006-01-01,1481.18
Tajikistan,Asia,2011-01-01,1854.06
Tanzania,Sub-Saharan Africa,1901-01-01,577.84
Tanzania,Sub-Saharan Africa,1906-01-01,585.21
Tanzania,Sub-Saharan Africa,1911-01-01,592.67
Tanzania,Sub-Saharan Africa,1916-01-01,600.22
Tanzania,Sub-Saharan Africa,1921-01-01,607.88
Tanzania,Sub-Saharan Africa,1926-01-01,615.62
Tanzania,Sub-Saharan Africa,1931-01-01,623.47
Tanzania,Sub-Saharan Africa,1936-01-01,631.42
Tanzania,Sub-Saharan Africa,1941-01-01,639.47
Tanzania,Sub-Saharan Africa,1946-01-01,647.62
Tanzania,Sub-Saharan Africa,1951-01-01,719.42
Tanzania,Sub-Saharan Africa,1956-01-01,700.32
Tanzania,Sub-Saharan Africa,1961-01-01,681.14
Tanzania,Sub-Saharan Africa,1966-01-01,840.34
Tanzania,Sub-Saharan Africa,1971-01-01,886.77
Tanzania,Sub-Saharan Africa,1976-01-01,964.5
Tanzania,Sub-Saharan Africa,1981-01-01,888.54
Tanzania,Sub-Saharan Africa,1986-01-01,816.73
Tanzania,Sub-Saharan Africa,1991-01-01,844.63
Tanzania,Sub-Saharan Africa,1996-01-01,813.6
Tanzania,Sub-Saharan Africa,2001-01-01,857.59
Tanzania,Sub-Saharan Africa,2006-01-01,1056.85
Tanzania,Sub-Saharan Africa,2011-01-01,1269.58
Thailand,Asia,1901-01-01,706.74
Thailand,Asia,1906-01-01,717.54
Thailand,Asia,1911-01-01,728.5
Thailand,Asia,1916-01-01,725.05
Thailand,Asia,1921-01-01,712.1
Thailand,Asia,1926-01-01,699.38
Thailand,Asia,1931-01-01,698.14
Thailand,Asia,1936-01-01,714.1
Thailand,Asia,1941-01-01,718.53
Thailand,Asia,1946-01-01,715.12
Thailand,Asia,1951-01-01,740.14
Thailand,Asia,1956-01-01,810.62
Thailand,Asia,1961-01-01,958.99
Thailand,Asia,1966-01-01,1231.34
Thailand,Asia,1971-01-01,1503.77
Thailand,Asia,1976-01-01,1823.5
Thailand,Asia,1981-01-01,2313.84
Thailand,Asia,1986-01-01,2764.2
Thailand,Asia,1991-01-01,4327.9
Thailand,Asia,1996-01-01,6001.24
Thailand,Asia,2001-01-01,5656.2
Thailand,Asia,2006-01-01,7171.65
Thailand,Asia,2011-01-01,7977.54
Timor-Leste,Australia and Oceania,1901-01-01,672.12
Timor-Leste,Australia and Oceania,1906-01-01,693.24
Timor-Leste,Australia and Oceania,1911-01-01,715.02
Timor-Leste,Australia and Oceania,1916-01-01,722.32
Timor-Leste,Australia and Oceania,1921-01-01,719.65
Timor-Leste,Australia and Oceania,1926-01-01,716.99
Timor-Leste,Australia and Oceania,1931-01-01,714.34
Timor-Leste,Australia and Oceania,1936-01-01,711.7
Timor-Leste,Australia and Oceania,1941-01-01,709.07
Timor-Leste,Australia and Oceania,1946-01-01,706.44
Timor-Leste,Australia and Oceania,1951-01-01,722.01
Timor-Leste,Australia and Oceania,1956-01-01,817.12
Timor-Leste,Australia and Oceania,1961-01-01,924.76
Timor-Leste,Australia and Oceania,1966-01-01,1046.59
Timor-Leste,Australia and Oceania,1971-01-01,1184.46
Timor-Leste,Australia and Oceania,1976-01-01,1382.5
Timor-Leste,Australia and Oceania,1981-01-01,1647.17
Timor-Leste,Australia and Oceania,1986-01-01,1962.51
Timor-Leste,Australia and Oceania,1991-01-01,2419.65
Timor-Leste,Australia and Oceania,1996-01-01,3547.23
Timor-Leste,Australia and Oceania,2001-01-01,3082.86
Timor-Leste,Australia and Oceania,2006-01-01,2082.85
Timor-Leste,Australia and Oceania,2011-01-01,3226.29
Togo,Sub-Saharan Africa,1901-01-01,782.35
Togo,Sub-Saharan Africa,1906-01-01,800.86
Togo,Sub-Saharan Africa,1911-01-01,819.81
Togo,Sub-Saharan Africa,1916-01-01,827.89
Togo,Sub-Saharan Africa,1921-01-01,828.5
Togo,Sub-Saharan Africa,1926-01-01,829.11
Togo,Sub-Saharan Africa,1931-01-01,829.72
Togo,Sub-Saharan Africa,1936-01-01,830.33
Togo,Sub-Saharan Africa,1941-01-01,830.94
Togo,Sub-Saharan Africa,1946-01-01,831.56
Togo,Sub-Saharan Africa,1951-01-01,846.17
Togo,Sub-Saharan Africa,1956-01-01,913.16
Togo,Sub-Saharan Africa,1961-01-01,1054.67
Togo,Sub-Saharan Africa,1966-01-01,1437.09
Togo,Sub-Saharan Africa,1971-01-01,1631.68
Togo,Sub-Saharan Africa,1976-01-01,1487.63
Togo,Sub-Saharan Africa,1981-01-01,1446.7
Togo,Sub-Saharan Africa,1986-01-01,1228.38
Togo,Sub-Saharan Africa,1991-01-01,1113.67
Togo,Sub-Saharan Africa,1996-01-01,1073.78
Togo,Sub-Saharan Africa,2001-01-01,871.57
Togo,Sub-Saharan Africa,2006-01-01,901.19
Togo,Sub-Saharan Africa,2011-01-01,949.34
Tonga,Australia and Oceania,1901-01-01,868.24
Tonga,Australia and Oceania,1906-01-01,882.43
Tonga,Australia and Oceania,1911-01-01,896.85
Tonga,Australia and Oceania,1916-01-01,936.28
Tonga,Australia and Oceania,1921-01-01,995.07
Tonga,Australia and Oceania,1926-01-01,1057.54
Tonga,Australia and Oceania,1931-01-01,1123.94
Tonga,Australia and Oceania,1936-01-01,1194.51
Tonga,Australia and Oceania,1941-01-01,1269.51
Tonga,Australia and Oceania,1946-01-01,1349.22
Tonga,Australia and Oceania,1951-01-01,1433.94
Tonga,Australia and Oceania,1956-01-01,1523.97
Tonga,Australia and Oceania,1961-01-01,1619.66
Tonga,Australia and Oceania,1966-01-01,1721.35
Tonga,Australia and Oceania,1971-01-01,1829.43
Tonga,Australia and Oceania,1976-01-01,2036.5
Tonga,Australia and Oceania,1981-01-01,2836.58
Tonga,Australia and Oceania,1986-01-01,3979.68
Tonga,Australia and Oceania,1991-01-01,4087.24
Tonga,Australia and Oceania,1996-01-01,4540.02
Tonga,Australia and Oceania,2001-01-01,5026.0
Tonga,Australia and Oceania,2006-01-01,4883.29
